Code,Center Name,Purchase Date,Indent Date,No of Purchy,Qty in Qtls
238,MAJHRAPURAB,03-12-2022,29-11-2022,3,214.33
238,MAJHRAPURAB,03-12-2022,30-11-2022,6,319.17
238,MAJHRAPURAB,03-12-2022,01-12-2022,1,66.13
238,MAJHRAPURAB,04-12-2022,28-11-2022,4,277.79
238,MAJHRAPURAB,04-12-2022,29-11-2022,4,117.90
238,MAJHRAPURAB,04-12-2022,30-11-2022,11,436.39
238,MAJHRAPURAB,04-12-2022,01-12-2022,2,108.85
238,MAJHRAPURAB,05-12-2022,28-11-2022,1,54.35
238,MAJHRAPURAB,05-12-2022,30-11-2022,2,132.17
238,MAJHRAPURAB,05-12-2022,01-12-2022,2,127.91
238,MAJHRAPURAB,05-12-2022,02-12-2022,2,103.65
238,MAJHRAPURAB,05-12-2022,03-12-2022,3,132.36
238,MAJHRAPURAB,06-12-2022,28-11-2022,1,54.35
238,MAJHRAPURAB,06-12-2022,29-11-2022,4,163.15
238,MAJHRAPURAB,06-12-2022,30-11-2022,1,74.25
238,MAJHRAPURAB,06-12-2022,01-12-2022,6,303.72
238,MAJHRAPURAB,06-12-2022,02-12-2022,3,138.40
238,MAJHRAPURAB,06-12-2022,03-12-2022,2,128.70
238,MAJHRAPURAB,07-12-2022,28-11-2022,1,68.71
238,MAJHRAPURAB,07-12-2022,29-11-2022,1,54.45
238,MAJHRAPURAB,07-12-2022,01-12-2022,5,242.15
238,MAJHRAPURAB,07-12-2022,02-12-2022,5,306.11
238,MAJHRAPURAB,07-12-2022,03-12-2022,3,85.14
238,MAJHRAPURAB,08-12-2022,29-11-2022,1,54.45
238,MAJHRAPURAB,08-12-2022,30-11-2022,1,73.95
238,MAJHRAPURAB,08-12-2022,01-12-2022,7,433.07
238,MAJHRAPURAB,08-12-2022,02-12-2022,4,212.16
238,MAJHRAPURAB,08-12-2022,03-12-2022,2,57.27
238,MAJHRAPURAB,08-12-2022,05-12-2022,4,129.79
238,MAJHRAPURAB,08-12-2022,07-12-2022,1,54.35
238,MAJHRAPURAB,09-12-2022,02-12-2022,14,526.32
238,MAJHRAPURAB,09-12-2022,03-12-2022,10,449.56
238,MAJHRAPURAB,09-12-2022,07-12-2022,3,113.75
238,MAJHRAPURAB,10-12-2022,07-12-2022,4,168.05
238,MAJHRAPURAB,10-12-2022,10-12-2022,16,874.54
238,MAJHRAPURAB,11-12-2022,10-12-2022,5,327.64
238,MAJHRAPURAB,11-12-2022,11-12-2022,1,54.25
238,MAJHRAPURAB,13-12-2022,10-12-2022,2,147.61
238,MAJHRAPURAB,13-12-2022,11-12-2022,1,73.61
238,MAJHRAPURAB,13-12-2022,12-12-2022,7,327.44
238,MAJHRAPURAB,13-12-2022,13-12-2022,5,257.09
238,MAJHRAPURAB,14-12-2022,12-12-2022,2,148.05
238,MAJHRAPURAB,14-12-2022,13-12-2022,2,97.61
238,MAJHRAPURAB,14-12-2022,14-12-2022,13,500.79
238,MAJHRAPURAB,15-12-2022,13-12-2022,2,103.45
238,MAJHRAPURAB,15-12-2022,14-12-2022,2,96.62
238,MAJHRAPURAB,15-12-2022,15-12-2022,14,640.82
238,MAJHRAPURAB,16-12-2022,15-12-2022,2,52.87
238,MAJHRAPURAB,16-12-2022,16-12-2022,14,783.82
238,MAJHRAPURAB,17-12-2022,16-12-2022,2,56.23
238,MAJHRAPURAB,17-12-2022,17-12-2022,9,559.40
238,MAJHRAPURAB,18-12-2022,18-12-2022,10,563.00
238,MAJHRAPURAB,19-12-2022,19-12-2022,17,777.04
238,MAJHRAPURAB,20-12-2022,18-12-2022,1,54.45
238,MAJHRAPURAB,20-12-2022,19-12-2022,4,193.00
238,MAJHRAPURAB,20-12-2022,20-12-2022,8,444.76
238,MAJHRAPURAB,21-12-2022,19-12-2022,1,70.78
238,MAJHRAPURAB,21-12-2022,20-12-2022,2,137.51
238,MAJHRAPURAB,21-12-2022,21-12-2022,6,289.37
238,MAJHRAPURAB,22-12-2022,21-12-2022,2,127.31
238,MAJHRAPURAB,22-12-2022,22-12-2022,11,527.17
238,MAJHRAPURAB,23-12-2022,23-12-2022,6,405.65
238,MAJHRAPURAB,24-12-2022,21-12-2022,2,137.12
238,MAJHRAPURAB,24-12-2022,23-12-2022,11,350.26
238,MAJHRAPURAB,24-12-2022,24-12-2022,6,366.30
238,MAJHRAPURAB,25-12-2022,22-12-2022,2,128.70
238,MAJHRAPURAB,25-12-2022,23-12-2022,1,29.70
238,MAJHRAPURAB,25-12-2022,24-12-2022,5,196.31
238,MAJHRAPURAB,25-12-2022,25-12-2022,13,521.23
238,MAJHRAPURAB,26-12-2022,23-12-2022,1,54.45
238,MAJHRAPURAB,26-12-2022,25-12-2022,3,175.97
238,MAJHRAPURAB,26-12-2022,26-12-2022,15,637.80
238,MAJHRAPURAB,27-12-2022,24-12-2022,2,83.56
238,MAJHRAPURAB,27-12-2022,25-12-2022,2,128.70
238,MAJHRAPURAB,27-12-2022,26-12-2022,2,84.15
238,MAJHRAPURAB,27-12-2022,27-12-2022,9,380.95
238,MAJHRAPURAB,28-12-2022,27-12-2022,2,84.15
238,MAJHRAPURAB,28-12-2022,28-12-2022,4,213.84
238,MAJHRAPURAB,29-12-2022,26-12-2022,2,148.50
238,MAJHRAPURAB,29-12-2022,27-12-2022,4,297.00
238,MAJHRAPURAB,29-12-2022,28-12-2022,9,377.18
238,MAJHRAPURAB,29-12-2022,29-12-2022,6,270.47
238,MAJHRAPURAB,30-12-2022,27-12-2022,2,128.70
238,MAJHRAPURAB,30-12-2022,28-12-2022,1,74.25
238,MAJHRAPURAB,30-12-2022,29-12-2022,5,262.25
238,MAJHRAPURAB,30-12-2022,30-12-2022,2,103.85
238,MAJHRAPURAB,31-12-2022,28-12-2022,1,54.45
238,MAJHRAPURAB,31-12-2022,29-12-2022,3,133.65
238,MAJHRAPURAB,31-12-2022,30-12-2022,5,291.65
238,MAJHRAPURAB,31-12-2022,31-12-2022,8,304.57
238,MAJHRAPURAB,02-01-2023,29-12-2022,3,174.04
238,MAJHRAPURAB,02-01-2023,30-12-2022,8,368.32
238,MAJHRAPURAB,02-01-2023,31-12-2022,4,231.96
238,MAJHRAPURAB,02-01-2023,01-01-2023,4,214.14
238,MAJHRAPURAB,03-01-2023,30-12-2022,2,81.18
238,MAJHRAPURAB,03-01-2023,31-12-2022,6,287.09
238,MAJHRAPURAB,03-01-2023,01-01-2023,5,217.80
238,MAJHRAPURAB,03-01-2023,02-01-2023,3,130.38
238,MAJHRAPURAB,03-01-2023,03-01-2023,4,256.41
238,MAJHRAPURAB,04-01-2023,02-01-2023,1,74.25
238,MAJHRAPURAB,04-01-2023,03-01-2023,5,306.85
238,MAJHRAPURAB,04-01-2023,04-01-2023,8,421.45
238,MAJHRAPURAB,05-01-2023,04-01-2023,2,58.71
238,MAJHRAPURAB,05-01-2023,05-01-2023,12,667.16
238,MAJHRAPURAB,06-01-2023,04-01-2023,1,74.25
238,MAJHRAPURAB,06-01-2023,05-01-2023,2,130.48
238,MAJHRAPURAB,06-01-2023,06-01-2023,7,323.33
238,MAJHRAPURAB,07-01-2023,04-01-2023,2,59.40
238,MAJHRAPURAB,07-01-2023,05-01-2023,5,262.35
238,MAJHRAPURAB,07-01-2023,06-01-2023,6,291.85
238,MAJHRAPURAB,07-01-2023,07-01-2023,4,162.46
238,MAJHRAPURAB,08-01-2023,05-01-2023,3,183.15
238,MAJHRAPURAB,08-01-2023,06-01-2023,2,103.95
238,MAJHRAPURAB,08-01-2023,07-01-2023,9,394.27
238,MAJHRAPURAB,08-01-2023,08-01-2023,9,421.89
238,MAJHRAPURAB,09-01-2023,06-01-2023,4,193.05
238,MAJHRAPURAB,09-01-2023,07-01-2023,5,281.95
238,MAJHRAPURAB,09-01-2023,08-01-2023,6,252.35
238,MAJHRAPURAB,09-01-2023,09-01-2023,6,336.60
238,MAJHRAPURAB,10-01-2023,07-01-2023,2,84.15
238,MAJHRAPURAB,10-01-2023,08-01-2023,2,103.85
238,MAJHRAPURAB,10-01-2023,09-01-2023,3,157.81
238,MAJHRAPURAB,10-01-2023,10-01-2023,12,560.48
238,MAJHRAPURAB,11-01-2023,08-01-2023,1,74.25
238,MAJHRAPURAB,11-01-2023,10-01-2023,1,54.45
238,MAJHRAPURAB,11-01-2023,11-01-2023,17,695.86
238,MAJHRAPURAB,12-01-2023,09-01-2023,2,128.60
238,MAJHRAPURAB,12-01-2023,10-01-2023,3,132.16
238,MAJHRAPURAB,12-01-2023,11-01-2023,5,169.14
238,MAJHRAPURAB,12-01-2023,12-01-2023,10,524.60
238,MAJHRAPURAB,13-01-2023,10-01-2023,1,49.50
238,MAJHRAPURAB,13-01-2023,11-01-2023,1,54.40
238,MAJHRAPURAB,13-01-2023,12-01-2023,1,29.60
238,MAJHRAPURAB,13-01-2023,13-01-2023,2,128.70
238,MAJHRAPURAB,14-01-2023,11-01-2023,1,29.60
238,MAJHRAPURAB,14-01-2023,12-01-2023,1,74.25
238,MAJHRAPURAB,14-01-2023,13-01-2023,8,394.91
238,MAJHRAPURAB,14-01-2023,14-01-2023,2,84.00
238,MAJHRAPURAB,15-01-2023,12-01-2023,2,59.15
238,MAJHRAPURAB,15-01-2023,13-01-2023,6,242.35
238,MAJHRAPURAB,15-01-2023,14-01-2023,7,395.80
238,MAJHRAPURAB,15-01-2023,15-01-2023,3,182.85
238,MAJHRAPURAB,16-01-2023,13-01-2023,1,73.11
238,MAJHRAPURAB,16-01-2023,14-01-2023,4,269.77
238,MAJHRAPURAB,16-01-2023,15-01-2023,14,647.40
238,MAJHRAPURAB,16-01-2023,16-01-2023,1,74.25
238,MAJHRAPURAB,17-01-2023,14-01-2023,2,58.90
238,MAJHRAPURAB,17-01-2023,15-01-2023,5,161.86
238,MAJHRAPURAB,17-01-2023,16-01-2023,10,535.39
238,MAJHRAPURAB,17-01-2023,17-01-2023,10,526.63
238,MAJHRAPURAB,18-01-2023,16-01-2023,3,138.60
238,MAJHRAPURAB,18-01-2023,17-01-2023,8,262.25
238,MAJHRAPURAB,18-01-2023,18-01-2023,8,400.75
238,MAJHRAPURAB,19-01-2023,16-01-2023,1,74.15
238,MAJHRAPURAB,19-01-2023,17-01-2023,2,148.50
238,MAJHRAPURAB,19-01-2023,18-01-2023,4,257.40
238,MAJHRAPURAB,19-01-2023,19-01-2023,7,351.35
238,MAJHRAPURAB,20-01-2023,16-01-2023,1,74.25
238,MAJHRAPURAB,20-01-2023,17-01-2023,1,74.25
238,MAJHRAPURAB,20-01-2023,18-01-2023,4,166.12
238,MAJHRAPURAB,20-01-2023,19-01-2023,1,54.45
238,MAJHRAPURAB,20-01-2023,20-01-2023,2,103.95
238,MAJHRAPURAB,21-01-2023,19-01-2023,4,211.85
238,MAJHRAPURAB,21-01-2023,21-01-2023,7,274.28
238,MAJHRAPURAB,22-01-2023,19-01-2023,6,247.40
238,MAJHRAPURAB,22-01-2023,20-01-2023,1,46.83
238,MAJHRAPURAB,22-01-2023,21-01-2023,2,128.70
238,MAJHRAPURAB,23-01-2023,20-01-2023,4,230.97
238,MAJHRAPURAB,23-01-2023,21-01-2023,8,319.57
238,MAJHRAPURAB,23-01-2023,22-01-2023,12,519.20
238,MAJHRAPURAB,23-01-2023,23-01-2023,4,142.95
238,MAJHRAPURAB,24-01-2023,22-01-2023,2,128.60
238,MAJHRAPURAB,24-01-2023,23-01-2023,5,267.10
238,MAJHRAPURAB,24-01-2023,24-01-2023,5,261.85
238,MAJHRAPURAB,25-01-2023,22-01-2023,1,29.11
238,MAJHRAPURAB,25-01-2023,24-01-2023,5,237.50
238,MAJHRAPURAB,25-01-2023,25-01-2023,5,311.75
238,MAJHRAPURAB,26-01-2023,23-01-2023,1,74.25
238,MAJHRAPURAB,26-01-2023,24-01-2023,2,84.05
238,MAJHRAPURAB,26-01-2023,25-01-2023,3,138.55
238,MAJHRAPURAB,26-01-2023,26-01-2023,8,425.10
241,BELAWA II,15-11-2022,13-11-2022,9,213.54
241,BELAWA II,15-11-2022,14-11-2022,6,142.46
241,BELAWA II,15-11-2022,15-11-2022,4,156.12
241,BELAWA II,17-11-2022,13-11-2022,2,58.85
241,BELAWA II,17-11-2022,14-11-2022,4,155.88
241,BELAWA II,17-11-2022,15-11-2022,4,103.25
241,BELAWA II,17-11-2022,16-11-2022,1,27.47
241,BELAWA II,17-11-2022,17-11-2022,1,28.26
241,BELAWA II,21-11-2022,13-11-2022,11,306.20
241,BELAWA II,21-11-2022,14-11-2022,8,269.02
241,BELAWA II,21-11-2022,15-11-2022,11,304.38
241,BELAWA II,21-11-2022,16-11-2022,7,265.01
241,BELAWA II,21-11-2022,17-11-2022,8,247.34
241,BELAWA II,22-11-2022,13-11-2022,1,29.45
241,BELAWA II,22-11-2022,14-11-2022,1,26.63
241,BELAWA II,22-11-2022,15-11-2022,3,79.94
241,BELAWA II,22-11-2022,16-11-2022,3,82.96
241,BELAWA II,22-11-2022,17-11-2022,3,108.25
241,BELAWA II,22-11-2022,22-11-2022,2,77.47
241,BELAWA II,23-11-2022,13-11-2022,1,29.11
241,BELAWA II,23-11-2022,14-11-2022,5,138.84
241,BELAWA II,23-11-2022,15-11-2022,9,275.31
241,BELAWA II,23-11-2022,16-11-2022,4,116.18
241,BELAWA II,23-11-2022,17-11-2022,8,207.06
241,BELAWA II,23-11-2022,21-11-2022,3,112.81
241,BELAWA II,23-11-2022,22-11-2022,4,163.89
241,BELAWA II,23-11-2022,23-11-2022,7,194.35
241,BELAWA II,25-11-2022,21-11-2022,1,54.45
241,BELAWA II,25-11-2022,22-11-2022,1,25.79
241,BELAWA II,25-11-2022,23-11-2022,4,117.22
241,BELAWA II,25-11-2022,25-11-2022,4,186.27
241,BELAWA II,26-11-2022,23-11-2022,1,53.95
241,BELAWA II,26-11-2022,25-11-2022,7,252.38
241,BELAWA II,26-11-2022,26-11-2022,14,557.70
241,BELAWA II,27-11-2022,25-11-2022,2,107.66
241,BELAWA II,27-11-2022,26-11-2022,13,553.64
241,BELAWA II,27-11-2022,27-11-2022,5,216.90
241,BELAWA II,28-11-2022,26-11-2022,4,143.25
241,BELAWA II,28-11-2022,27-11-2022,2,83.95
241,BELAWA II,28-11-2022,28-11-2022,11,471.78
241,BELAWA II,29-11-2022,25-11-2022,1,29.40
241,BELAWA II,29-11-2022,26-11-2022,4,115.18
241,BELAWA II,29-11-2022,27-11-2022,5,221.56
241,BELAWA II,29-11-2022,28-11-2022,4,136.62
241,BELAWA II,29-11-2022,29-11-2022,11,447.66
241,BELAWA II,30-11-2022,28-11-2022,2,77.12
241,BELAWA II,30-11-2022,29-11-2022,5,195.18
241,BELAWA II,30-11-2022,30-11-2022,4,164.15
241,BELAWA II,01-12-2022,27-11-2022,1,53.36
241,BELAWA II,01-12-2022,28-11-2022,3,88.60
241,BELAWA II,01-12-2022,29-11-2022,1,26.33
241,BELAWA II,01-12-2022,30-11-2022,3,84.69
241,BELAWA II,01-12-2022,01-12-2022,1,54.35
241,BELAWA II,02-12-2022,27-11-2022,2,58.60
241,BELAWA II,02-12-2022,28-11-2022,4,139.79
241,BELAWA II,02-12-2022,29-11-2022,6,168.21
241,BELAWA II,02-12-2022,30-11-2022,5,172.21
241,BELAWA II,02-12-2022,01-12-2022,5,196.16
241,BELAWA II,02-12-2022,02-12-2022,2,108.50
241,BELAWA II,04-12-2022,28-11-2022,2,56.92
241,BELAWA II,04-12-2022,30-11-2022,4,140.63
241,BELAWA II,04-12-2022,01-12-2022,10,406.00
241,BELAWA II,04-12-2022,02-12-2022,1,54.45
241,BELAWA II,04-12-2022,03-12-2022,1,54.30
241,BELAWA II,05-12-2022,26-11-2022,1,25.74
241,BELAWA II,05-12-2022,28-11-2022,1,29.50
241,BELAWA II,05-12-2022,29-11-2022,5,142.61
241,BELAWA II,05-12-2022,30-11-2022,2,82.62
241,BELAWA II,05-12-2022,01-12-2022,7,274.68
241,BELAWA II,05-12-2022,02-12-2022,3,136.62
241,BELAWA II,05-12-2022,03-12-2022,6,195.63
241,BELAWA II,05-12-2022,04-12-2022,1,54.45
241,BELAWA II,06-12-2022,27-11-2022,1,29.50
241,BELAWA II,06-12-2022,29-11-2022,2,83.80
241,BELAWA II,06-12-2022,30-11-2022,2,58.26
241,BELAWA II,06-12-2022,01-12-2022,5,194.64
241,BELAWA II,06-12-2022,02-12-2022,4,138.35
241,BELAWA II,06-12-2022,03-12-2022,5,192.90
241,BELAWA II,06-12-2022,04-12-2022,3,83.95
241,BELAWA II,06-12-2022,05-12-2022,2,58.71
241,BELAWA II,06-12-2022,06-12-2022,1,29.01
241,BELAWA II,07-12-2022,28-11-2022,2,54.25
241,BELAWA II,07-12-2022,30-11-2022,3,112.07
241,BELAWA II,07-12-2022,01-12-2022,2,77.76
241,BELAWA II,07-12-2022,02-12-2022,4,167.30
241,BELAWA II,07-12-2022,03-12-2022,5,168.45
241,BELAWA II,07-12-2022,04-12-2022,1,29.70
241,BELAWA II,07-12-2022,05-12-2022,5,220.86
241,BELAWA II,07-12-2022,06-12-2022,3,113.01
241,BELAWA II,07-12-2022,07-12-2022,2,83.70
241,BELAWA II,08-12-2022,30-11-2022,1,53.86
241,BELAWA II,08-12-2022,02-12-2022,3,87.37
241,BELAWA II,08-12-2022,03-12-2022,2,83.35
241,BELAWA II,08-12-2022,04-12-2022,1,29.45
241,BELAWA II,08-12-2022,05-12-2022,1,54.45
241,BELAWA II,08-12-2022,06-12-2022,2,108.70
241,BELAWA II,08-12-2022,07-12-2022,7,330.01
241,BELAWA II,08-12-2022,08-12-2022,1,29.35
241,BELAWA II,09-12-2022,02-12-2022,1,28.96
241,BELAWA II,09-12-2022,04-12-2022,1,29.65
241,BELAWA II,09-12-2022,05-12-2022,3,136.33
241,BELAWA II,09-12-2022,06-12-2022,13,449.95
241,BELAWA II,09-12-2022,07-12-2022,4,132.80
241,BELAWA II,09-12-2022,09-12-2022,7,325.41
241,BELAWA II,10-12-2022,05-12-2022,3,109.84
241,BELAWA II,10-12-2022,06-12-2022,3,138.15
241,BELAWA II,10-12-2022,07-12-2022,8,308.23
241,BELAWA II,10-12-2022,09-12-2022,9,385.70
241,BELAWA II,11-12-2022,11-12-2022,10,444.85
241,BELAWA II,13-12-2022,11-12-2022,1,29.11
241,BELAWA II,13-12-2022,12-12-2022,6,276.90
241,BELAWA II,15-12-2022,12-12-2022,2,84.15
241,BELAWA II,15-12-2022,15-12-2022,10,517.02
241,BELAWA II,16-12-2022,16-12-2022,7,305.81
241,BELAWA II,17-12-2022,15-12-2022,2,83.55
241,BELAWA II,17-12-2022,16-12-2022,8,360.80
241,BELAWA II,17-12-2022,17-12-2022,14,482.08
241,BELAWA II,18-12-2022,15-12-2022,1,54.35
241,BELAWA II,18-12-2022,16-12-2022,3,88.75
241,BELAWA II,18-12-2022,17-12-2022,9,289.03
241,BELAWA II,18-12-2022,18-12-2022,15,589.04
241,BELAWA II,19-12-2022,16-12-2022,1,54.25
241,BELAWA II,19-12-2022,17-12-2022,1,54.45
241,BELAWA II,19-12-2022,18-12-2022,3,88.95
241,BELAWA II,19-12-2022,19-12-2022,8,359.72
241,BELAWA II,20-12-2022,17-12-2022,1,54.40
241,BELAWA II,20-12-2022,18-12-2022,5,247.20
241,BELAWA II,20-12-2022,19-12-2022,12,528.01
241,BELAWA II,20-12-2022,20-12-2022,6,251.80
241,BELAWA II,21-12-2022,18-12-2022,2,57.37
241,BELAWA II,21-12-2022,19-12-2022,4,137.56
241,BELAWA II,21-12-2022,20-12-2022,5,186.61
241,BELAWA II,21-12-2022,21-12-2022,4,167.55
241,BELAWA II,22-12-2022,19-12-2022,1,54.20
241,BELAWA II,22-12-2022,20-12-2022,3,111.72
241,BELAWA II,22-12-2022,21-12-2022,2,83.35
241,BELAWA II,22-12-2022,22-12-2022,8,303.23
241,BELAWA II,23-12-2022,20-12-2022,3,88.55
241,BELAWA II,23-12-2022,21-12-2022,2,84.15
241,BELAWA II,23-12-2022,22-12-2022,7,356.00
241,BELAWA II,23-12-2022,23-12-2022,10,419.32
241,BELAWA II,24-12-2022,21-12-2022,6,200.78
241,BELAWA II,24-12-2022,22-12-2022,6,225.02
241,BELAWA II,24-12-2022,23-12-2022,7,224.68
241,BELAWA II,24-12-2022,24-12-2022,12,421.04
241,BELAWA II,25-12-2022,22-12-2022,1,28.41
241,BELAWA II,25-12-2022,23-12-2022,8,304.81
241,BELAWA II,25-12-2022,24-12-2022,10,367.79
241,BELAWA II,26-12-2022,24-12-2022,7,228.83
241,BELAWA II,26-12-2022,26-12-2022,9,290.11
241,BELAWA II,27-12-2022,26-12-2022,8,283.18
241,BELAWA II,27-12-2022,27-12-2022,9,387.09
241,BELAWA II,28-12-2022,27-12-2022,5,167.75
241,BELAWA II,28-12-2022,28-12-2022,20,863.31
241,BELAWA II,29-12-2022,27-12-2022,3,113.25
241,BELAWA II,29-12-2022,28-12-2022,8,304.82
241,BELAWA II,29-12-2022,29-12-2022,25,1102.59
241,BELAWA II,30-12-2022,27-12-2022,1,54.25
241,BELAWA II,30-12-2022,28-12-2022,3,85.83
241,BELAWA II,30-12-2022,29-12-2022,4,142.45
241,BELAWA II,30-12-2022,30-12-2022,16,612.05
241,BELAWA II,31-12-2022,29-12-2022,1,29.70
241,BELAWA II,31-12-2022,30-12-2022,3,113.11
241,BELAWA II,31-12-2022,31-12-2022,10,419.26
241,BELAWA II,02-01-2023,30-12-2022,13,401.03
241,BELAWA II,02-01-2023,31-12-2022,17,621.25
241,BELAWA II,02-01-2023,01-01-2023,7,229.92
241,BELAWA II,02-01-2023,02-01-2023,3,88.51
241,BELAWA II,03-01-2023,31-12-2022,1,29.55
241,BELAWA II,03-01-2023,01-01-2023,6,200.47
241,BELAWA II,03-01-2023,02-01-2023,3,88.26
241,BELAWA II,03-01-2023,03-01-2023,10,394.45
241,BELAWA II,04-01-2023,01-01-2023,6,175.77
241,BELAWA II,04-01-2023,03-01-2023,2,108.11
241,BELAWA II,04-01-2023,04-01-2023,8,334.26
241,BELAWA II,05-01-2023,02-01-2023,1,28.56
241,BELAWA II,05-01-2023,03-01-2023,2,84.05
241,BELAWA II,05-01-2023,04-01-2023,9,338.72
241,BELAWA II,05-01-2023,05-01-2023,25,1008.14
241,BELAWA II,06-01-2023,03-01-2023,1,29.60
241,BELAWA II,06-01-2023,04-01-2023,1,53.81
241,BELAWA II,06-01-2023,05-01-2023,9,365.16
241,BELAWA II,06-01-2023,06-01-2023,14,562.57
241,BELAWA II,07-01-2023,05-01-2023,1,29.55
241,BELAWA II,07-01-2023,06-01-2023,6,252.45
241,BELAWA II,07-01-2023,07-01-2023,14,587.26
241,BELAWA II,08-01-2023,05-01-2023,1,29.50
241,BELAWA II,08-01-2023,06-01-2023,4,162.95
241,BELAWA II,08-01-2023,07-01-2023,6,244.04
241,BELAWA II,08-01-2023,08-01-2023,9,333.33
241,BELAWA II,09-01-2023,06-01-2023,3,113.60
241,BELAWA II,09-01-2023,07-01-2023,2,58.65
241,BELAWA II,09-01-2023,08-01-2023,9,355.89
241,BELAWA II,09-01-2023,09-01-2023,12,427.32
241,BELAWA II,10-01-2023,07-01-2023,2,59.40
241,BELAWA II,10-01-2023,08-01-2023,2,59.35
241,BELAWA II,10-01-2023,09-01-2023,1,29.70
241,BELAWA II,10-01-2023,10-01-2023,9,410.60
241,BELAWA II,11-01-2023,08-01-2023,1,29.40
241,BELAWA II,11-01-2023,09-01-2023,3,76.77
241,BELAWA II,11-01-2023,10-01-2023,13,403.26
241,BELAWA II,11-01-2023,11-01-2023,11,424.45
241,BELAWA II,12-01-2023,09-01-2023,2,84.05
241,BELAWA II,12-01-2023,10-01-2023,5,194.69
241,BELAWA II,12-01-2023,11-01-2023,11,571.82
241,BELAWA II,12-01-2023,12-01-2023,11,387.33
241,BELAWA II,13-01-2023,12-01-2023,6,299.86
241,BELAWA II,13-01-2023,13-01-2023,16,616.56
241,BELAWA II,14-01-2023,12-01-2023,5,147.16
241,BELAWA II,14-01-2023,13-01-2023,4,142.90
241,BELAWA II,14-01-2023,14-01-2023,14,663.00
241,BELAWA II,15-01-2023,12-01-2023,1,54.45
241,BELAWA II,15-01-2023,13-01-2023,3,137.80
241,BELAWA II,15-01-2023,14-01-2023,4,167.20
241,BELAWA II,15-01-2023,15-01-2023,13,602.07
241,BELAWA II,16-01-2023,13-01-2023,2,59.00
241,BELAWA II,16-01-2023,15-01-2023,5,221.11
241,BELAWA II,16-01-2023,16-01-2023,14,486.28
241,BELAWA II,17-01-2023,14-01-2023,2,59.15
241,BELAWA II,17-01-2023,15-01-2023,4,136.71
241,BELAWA II,17-01-2023,16-01-2023,3,162.01
241,BELAWA II,17-01-2023,17-01-2023,13,604.98
241,BELAWA II,18-01-2023,16-01-2023,8,252.79
241,BELAWA II,18-01-2023,17-01-2023,11,424.70
241,BELAWA II,18-01-2023,18-01-2023,11,474.30
241,BELAWA II,19-01-2023,16-01-2023,1,26.73
241,BELAWA II,19-01-2023,17-01-2023,9,335.84
241,BELAWA II,19-01-2023,18-01-2023,10,367.13
241,BELAWA II,19-01-2023,19-01-2023,15,529.99
241,BELAWA II,20-01-2023,16-01-2023,1,29.70
241,BELAWA II,20-01-2023,17-01-2023,5,165.23
241,BELAWA II,20-01-2023,18-01-2023,3,113.80
241,BELAWA II,20-01-2023,19-01-2023,13,477.97
241,BELAWA II,20-01-2023,20-01-2023,12,504.60
241,BELAWA II,22-01-2023,17-01-2023,2,82.42
241,BELAWA II,22-01-2023,18-01-2023,1,52.96
241,BELAWA II,22-01-2023,19-01-2023,2,57.47
241,BELAWA II,22-01-2023,20-01-2023,5,145.72
241,BELAWA II,22-01-2023,21-01-2023,15,606.75
241,BELAWA II,22-01-2023,22-01-2023,5,220.32
241,BELAWA II,23-01-2023,19-01-2023,2,83.30
241,BELAWA II,23-01-2023,20-01-2023,2,83.75
241,BELAWA II,23-01-2023,22-01-2023,4,142.75
241,BELAWA II,24-01-2023,20-01-2023,2,58.71
241,BELAWA II,24-01-2023,21-01-2023,3,135.33
241,BELAWA II,24-01-2023,22-01-2023,6,216.07
241,BELAWA II,24-01-2023,23-01-2023,6,276.15
241,BELAWA II,26-01-2023,22-01-2023,1,24.75
241,BELAWA II,26-01-2023,23-01-2023,4,142.95
241,BELAWA II,26-01-2023,24-01-2023,10,468.46
241,BELAWA II,26-01-2023,25-01-2023,4,192.06
241,BELAWA II,26-01-2023,26-01-2023,3,138.10
247,NARENDRA NAGAR BELI ,24-12-2022,23-12-2022,7,165.62
247,NARENDRA NAGAR BELI ,24-12-2022,24-12-2022,2,45.89
247,NARENDRA NAGAR BELI ,25-12-2022,23-12-2022,13,307.73
247,NARENDRA NAGAR BELI ,25-12-2022,24-12-2022,13,304.53
247,NARENDRA NAGAR BELI ,25-12-2022,25-12-2022,3,71.18
247,NARENDRA NAGAR BELI ,26-12-2022,23-12-2022,3,70.19
247,NARENDRA NAGAR BELI ,26-12-2022,24-12-2022,5,116.17
247,NARENDRA NAGAR BELI ,26-12-2022,25-12-2022,4,94.74
247,NARENDRA NAGAR BELI ,26-12-2022,26-12-2022,3,71.13
247,NARENDRA NAGAR BELI ,27-12-2022,23-12-2022,7,165.18
247,NARENDRA NAGAR BELI ,27-12-2022,24-12-2022,8,193.89
247,NARENDRA NAGAR BELI ,27-12-2022,25-12-2022,16,386.49
247,NARENDRA NAGAR BELI ,27-12-2022,26-12-2022,2,52.32
247,NARENDRA NAGAR BELI ,27-12-2022,27-12-2022,6,187.55
247,NARENDRA NAGAR BELI ,28-12-2022,25-12-2022,4,95.98
247,NARENDRA NAGAR BELI ,28-12-2022,26-12-2022,4,100.58
247,NARENDRA NAGAR BELI ,28-12-2022,27-12-2022,11,297.44
